PoS tag,match word,display word,word length,entity name
NNP,머니투데이,머니투데이,5,
NNP,헤럴드경제,헤럴드경제,5,
NNP,joinsmsn증권,joinsmsn증권,10,
NNP,IT동아,IT동아,4,
NNP,복드림,복드림,3,
NNP,중국국제방송,중국국제방송,6,
NNP,중앙일보,중앙일보,4,
NNP,KOREA IT TIMES,KOREA IT TIMES,14,
NNP,인터뷰365,인터뷰365,6,
NNP,일간스포츠,일간스포츠,5,
NNP,해럴드경제,해럴드경제,5,
NNP,경제풍월,경제풍월,4,
NNP,CNBNEWS ,CNBNEWS ,8,
NNP,그린포스트코리아,그린포스트코리아,8,
NNP,연합인포맥스,연합인포맥스,6,
NNP,모네타뉴스,모네타뉴스,5,
NNP,마이더스,마이더스,4,
NNP,뷰티한국,뷰티한국,4,
NNP,파운드매거진,파운드매거진,6,
NNP,MK스포츠,MK스포츠,5,
NNP,인터뷰365,인터뷰365,6,
NNP,citydaily,citydaily,9,
NNP,천리안뉴스,천리안뉴스,5,
NNP,그린데일리,그린데일리,5,
NNP,산업일보,산업일보,4,
NNP,mbc이코노미뉴스,mbc이코노미뉴스,9,
NNP,스타투데이,스타투데이,5,
NNP,business&,business&,9,
NNP,뷰티한국,뷰티한국,4,
NNP,뉴스웨이브,뉴스웨이브,5,
NNP,아이뉴스24,아이뉴스24,6,
NNP,경향신문,경향신문,4,
NNP,파인뉴스,파인뉴스,4,
NNP,일간투데이,일간투데이,5,
NNP,BBC,BBC,3,
NNP,충남넷,충남넷,3,
NNP,충대신문,충대신문,4,
NNP,동아사이언스,동아사이언스,6,
NNP,프라이드 뉴스,프라이드 뉴스,7,
NNP,김해뉴스,김해뉴스,4,
NNP,Moneta뉴스,Moneta뉴스,8,
NNP,조인MSN이슈링,조인MSN이슈링,8,
NNP,조인MSN이슈링,조인MSN이슈링,8,
NNP,사랑방 뉴스,사랑방 뉴스,6,
NNP,경북도민일보,경북도민일보,6,
NNP,경북방송,경북방송,4,
NNP,(사)한국육류유통수출입협회,(사)한국육류유통수출입협회,14,
NNP,한겨레저널뉴스,한겨레저널뉴스,7,
NNP,뉴스웨이,뉴스웨이,4,
NNP,TV조선,TV조선,4,
NNP,머니투데이방송,머니투데이방송,7,
NNP,헤럴드경제,헤럴드경제,5,
NNP,redirect(NAC미디어),redirect(NAC미디어),16,
NNP,아산뉴스,아산뉴스,4,
NNP,SBS,SBS,3,
NNP,biz focus,biz focus,9,
NNP,울진21,울진21,4,
NNP,세종매일,세종매일,4,
NNP,지역연합신문,지역연합신문,6,
NNP,지역연합신문,지역연합신문,6,
NNP,고려사회복지교육원,고려사회복지교육원,9,
NNP,구미아이뉴스,구미아이뉴스,6,
NNP,흑룡간신문,흑룡간신문,5,
NNP,호남매일,호남매일,4,
NNP,i계룡신문,i계룡신문,5,
NNP,메쎄뉴스,메쎄뉴스,4,
NNP,남도매일,남도매일,4,
NNP,홍성닷컴,홍성닷컴,4,
NNP,헤럴드경제,헤럴드경제,5,
NNP,의양신문,의양신문,4,
NNP,위클리홍콩,위클리홍콩,5,
NNP,우리뉴스네트워크,우리뉴스네트워크,8,
NNP,부산MBC,부산MBC,5,
NNP,가톨릭뉴스,가톨릭뉴스,5,
NNP,신짜오베트남,신짜오베트남,6,
NNP,데일리그리드,데일리그리드,6,
NNP,데일리팜,데일리팜,4,
NNP,어린이경제신문,어린이경제신문,7,
NNP,이코노미리뷰,이코노미리뷰,6,
NNP,Focus,Focus,5,
NNP,경기eTV뉴스,경기eTV뉴스,7,
NNP,경기&뉴스,경기&뉴스,5,
NNP,경남CBS,경남CBS,5,
NNP,고창코리아,고창코리아,5,
NNP,구미방송(주),구미방송(주),7,
NNP,한인신문,한인신문,4,
NNP,in-news,in-news,7,
NNP,InsideChina,InsideChina,11,
NNP,포천신문,포천신문,4,
NNP,제주인터넷뉴스,제주인터넷뉴스,7,
NNP,전남인터넷신문,전남인터넷신문,7,
NNP,한국디지털뉴스,한국디지털뉴스,7,
NNP,KoreaWeekly,KoreaWeekly,11,
NNP,국정일보,국정일보,4,
NNP,메디칼타임즈,메디칼타임즈,6,
NNP,MOnews,MOnews,6,
NNP,NAC미디어,NAC미디어,6,
NNP,나눔뉴스,나눔뉴스,4,
NNP,뉴스천지,뉴스천지,4,
NNP,노동일보,노동일보,4,
NNP,온바오,온바오,3,
NNP,온타임즈,온타임즈,4,
NNP,아웃소싱타임스,아웃소싱타임스,7,
NNP,iBN뉴스,iBN뉴스,5,
NNP,팔공신문,팔공신문,4,
NNP,평안신문,평안신문,4,
NNP,프레스바이플,프레스바이플,6,
NNP,성대신문,성대신문,4,
NNP,뉴스비전e,뉴스비전e,5,
NNP,송산인터넷소식,송산인터넷소식,7,
NNP,STV,STV,3,
NNP,타임뉴스,타임뉴스,4,
NNP,TKC,TKC,3,
NNP,연합건설신문,연합건설신문,6,
NNP,교민연합뉴스,교민연합뉴스,6,
NNP,월드코리안뉴스,월드코리안뉴스,7,
NNP,연합방송,연합방송,4,
NNP,영광함평장성인터넷뉴스,영광함평장성인터넷뉴스,11,
NNP,연천닷컴,연천닷컴,4,
NNP,용인신문,용인신문,4,
NNP,양평뉴스,양평뉴스,4,
NNP,한국경제증권,한국경제증권,6,
NNP,동아탓컴뉴스,동아탓컴뉴스,6,
NNP,네이트 뉴스,네이트 뉴스,6,
NNP,포커스신문,포커스신문,5,
NNP,미주가톨릭방송,미주가톨릭방송,7,
NNP,메디칼타임즈,메디칼타임즈,6,
NNP,용인인터넷신문,용인인터넷신문,7,
NNP,경기북부교차로뉴스,경기북부교차로뉴스,9,
NNP,브레이크뉴스,브레이크뉴스,6,
NNP,Dispatch,Dispatch,8,
NNP,빌보드,빌보드,3,
NNP,엔터미디어,엔터미디어,5,
NNP,News24,News24,6,
NNP,Pop News,Pop News,8,
NNP,나눔일보,나눔일보,4,
NNP,bktx,bktx,4,
NNP,네이버R,네이버R,4,
NNP,다음R,다음R,3,
NNP,인천일보,인천일보,4,
NNP,라이브앤,라이브앤,4,
NNP,사하 인터넷뉴스,사하 인터넷뉴스,8,
NNP,미디어 잇,미디어 잇,5,
NNP,데일리 메일,데일리 메일,6,
NNP,새한일보,새한일보,4,
NNP,톱스타뉴스,톱스타뉴스,5,
NNP,신소재경제,신소재경제,5,
NNP,충남도민일보,충남도민일보,6,
NNP,그린경제신문,그린경제신문,6,
NNP,경안일보,경안일보,4,
NNP,미국의소리,미국의소리,5,
NNP,희망지성,희망지성,4,
NNP,교육산업신문,교육산업신문,6,
NNP,뉴스충청인,뉴스충청인,5,
NNP,어패럴뉴스,어패럴뉴스,5,
NNP,AVING,AVING,5,
NNP,월간암,월간암,3,
NNP,이지뉴스,이지뉴스,4,
NNP,아침신문,아침신문,4,
NNP,중앙일보헬스미디어,중앙일보헬스미디어,9,
NNP,경남도민신문,경남도민신문,6,
NNP,여성소비자신문,여성소비자신문,7,
NNP,경북TV뉴스,경북TV뉴스,6,
NNP,농민신문,농민신문,4,
NNP,주간경향,주간경향,4,
NNP,씨티타임즈,씨티타임즈,5,
NNP,대학저널,대학저널,4,
NNP,금융경제신문,금융경제신문,6,
NNP,국토경제신문,국토경제신문,6,
NNP,불교공뉴스,불교공뉴스,5,
NNP,중앙뉴스,중앙뉴스,4,
NNP,iT매일,iT매일,4,
NNP,경영데이터뉴스,경영데이터뉴스,7,
NNP,라포르시안,라포르시안,5,
NNP,WSTARNEWS,WSTARNEWS,9,
NNP,금강일보,금강일보,4,
NNP,safetoday,safetoday,9,
NNP,People Today,People Today,12,
NNP,창업닷컴,창업닷컴,4,
NNP,창원일보,창원일보,4,
NNP,GO발뉴스,GO발뉴스,5,
NNP,BabyNews,BabyNews,8,
NNP,jnuri,jnuri,5,
NNP,메디컬헤럴드,메디컬헤럴드,6,
NNP,은퇴한국,은퇴한국,4,
NNP,시사ON,시사ON,4,
NNP,스카이데일리,스카이데일리,6,
NNP,스탁데일리,스탁데일리,5,
NNP,더피알,더피알,3,
NNP,왓처데일리,왓처데일리,5,
NNP,채널A,채널A,3,
NNP,미디어워치,미디어워치,5,
NNP,무비조이,무비조이,4,
NNP,경인종합일보,경인종합일보,6,
NNP,기독일보,기독일보,4,
NNP,동양뉴스통신,동양뉴스통신,6,
NNP,녹색경제,녹색경제,4,
NNP,IPF국제방송,IPF국제방송,7,
NNP,한남일보,한남일보,4,
NNP,우리들뉴스,우리들뉴스,5,
NNP,여수신문,여수신문,4,
NNP,story K,story K,7,
NNP,경기타임스,경기타임스,5,
NNP,뉴스퀵,뉴스퀵,3,
NNP,크레이닷티비,크레이닷티비,6,
NNP,segyefn,segyefn,7,
NNP,수원인터넷뉴스,수원인터넷뉴스,7,
NNP,영남타임즈,영남타임즈,5,
NNP,닥터더블유,닥터더블유,5,
NNP,경남여성신문사,경남여성신문사,7,
NNP,경북사회복지뉴스,경북사회복지뉴스,8,
NNP,국제i저널,국제i저널,5,
NNP,서산인터넷뉴스,서산인터넷뉴스,7,
NNP,비타민뉴스,비타민뉴스,5,
NNP,메디소비자뉴스,메디소비자뉴스,7,
NNP,세종데일리,세종데일리,5,
NNP,패션인사이트,패션인사이트,6,
NNP,매일일보,매일일보,4,
NNP,기독인뉴스,기독인뉴스,5,
NNP,대전경제,대전경제,4,
NNP,한국타임즈,한국타임즈,5,
NNP,아이팜뉴스,아이팜뉴스,5,
NNP,제주레저신문,제주레저신문,6,
NNP,모닝뉴스,모닝뉴스,4,
NNP,서울디지털신문,서울디지털신문,7,
NNP,MK게임진,MK게임진,5,
NNP,jtbc뉴스,jtbc뉴스,6,
NNP,일요주간,일요주간,4,
NNP,웰빙코리아뉴스,웰빙코리아뉴스,7,
NNP,시사뉴스투데이,시사뉴스투데이,7,
NNP,이슈데일리,이슈데일리,5,
NNP,동아오토,동아오토,4,
NNP,한국미술신문,한국미술신문,6,
NNP,뉴스앤뷰,뉴스앤뷰,4,
NNP,앱피타이저,앱피타이저,5,
NNP,안성뉴스24,안성뉴스24,6,
NNP,오토헤럴드,오토헤럴드,5,
NNP,바끄로,바끄로,3,
NNP,불교방송,불교방송,4,
NNP,BI KOREA,BI KOREA,8,
NNP,환경매일신문,환경매일신문,6,
NNP,비즐,비즐,2,
NNP,보건타임즈,보건타임즈,5,
NNP, 푸른한국닷컴, 푸른한국닷컴,7,
NNP,시사투데이,시사투데이,5,
NNP,북스조선,북스조선,4,
NNP,부울경뉴스,부울경뉴스,5,
NNP,분당신문,분당신문,4,
NNP,붐업아시아,붐업아시아,5,
NNP,게임조선,게임조선,4,
NNP,CBC뉴스,CBC뉴스,5,
NNP,충청경제일보,충청경제일보,6,
NNP,씨채널방송,씨채널방송,5,
NNP,통신일보,통신일보,4,
NNP,건설이코노미뉴스,건설이코노미뉴스,8,
NNP,채널예스,채널예스,4,
NNP,CHANNEL IT,CHANNEL IT,10,
NNP,철원신문,철원신문,4,
NNP,기독교한국신문,기독교한국신문,7,
NNP,소비자를위한신문,소비자를위한신문,8,
NNP,충청탑뉴스,충청탑뉴스,5,
NNP,경남인뉴스,경남인뉴스,5,
NNP,데이터뉴스,데이터뉴스,5,
NNP,치과신문,치과신문,4,
NNP,동부중앙신문,동부중앙신문,6,
NNP,중국동포신문,중국동포신문,6,
NNP,DSTV,DSTV,4,
NNP,덴탈투데이,덴탈투데이,5,
NNP,디지털밸리뉴스,디지털밸리뉴스,7,
NNP,에코타임스,에코타임스,5,
NNP,에듀뉴스,에듀뉴스,4,
NNP,경북방송,경북방송,4,
NNP,오픈뉴스,오픈뉴스,4,
NNP,전력산업신문,전력산업신문,6,
NNP,교육전문신문,교육전문신문,6,
NNP,MK패션,MK패션,4,
NNP,프라임경북뉴스,프라임경북뉴스,7,
NNP,GBS방송,GBS방송,5,
NNP,DCFever,DCFever,7,
NNP,BBC,BBC,3,
